"authorId","fullName","surname","givenName","documentCount","university","city","country","topSubjectArea","orcid"
"57762233200","Irfan Ahmad Mir","Mir","Irfan Ahmad",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57889358500","Dayima Musharaf","Musharaf","Dayima",4,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)",""
"57216703633","Kanak Priya","Priya","Kanak",4,"Sharda University","Greater Noida","India","Social Sciences (all)","0000-0002-0386-5793"
"59065351200","Prashant Sharma","Sharma","Prashant",4,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"58940331000","Bharti Sangwan","Sangwan","Bharti",4,"Sharda University","Greater Noida","India","Materials Science (all)",""
"59461672200","Sabitri Acharya","Acharya","Sabitri",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"59561876800","Anisha Adya","Adya","Anisha",4,"Sharda University","Greater Noida","India","Medicine (all)","0000-0002-3116-9269"
"56437959500","Dipti Parashar","Parashar","Dipti",4,"Sharda University","Greater Noida","India","Energy (all)",""
"57215667975","Ibrahim Zakariya’u","Zakariya’u","Ibrahim",4,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58263598700","Shilpi Sharma","Sharma","Shilpi",4,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"60064523100","Raghuraj Singh","Singh","Raghuraj",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57219868932","Arunabh Arora","Arora","Arunabh",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57889963200","Aakash Nakarmi","Nakarmi","Aakash",4,"Sharda University","Greater Noida","India","Engineering (all)",""
"57216564773","Alok Jindal","Jindal","Alok",4,"Sharda University","Greater Noida","India","Medicine (all)","0009-0003-8311-4985"
"57219342092","Aditi Chaturvedi","Chaturvedi","Aditi",4,"Sharda University","Greater Noida","India","Mathematics (all)",""
"57190191109","Pooja Singh","Singh","Pooja",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57217738004","Shraddha","Shraddha","",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57218438485","Kouao Dujearic-Stephane","Dujearic-Stephane","Kouao",4,"Sharda University","Greater Noida","India","Energy (all)",""
"58663810900","Mandhar Goel","Goel","Mandhar",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56698344700","Inderpreet Singh Makkar","Makkar","Inderpreet Singh",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57219305070","Chhavi Gupta","Gupta","Chhavi",4,"Sharda University","Greater Noida","India","Chemical Engineering (all)",""
"58142758600","Kapil Pandla","Pandla","Kapil",4,"Sharda University","Greater Noida","India","Economics, Econometrics and Finance (all)",""
"59000534700","Abhinav Nair","Nair","Abhinav",4,"Sharda University","Greater Noida","India","Immunology and Microbiology (all)","0000-0001-5750-0661"
"59778275100","Ayush Kumar Tiwari","Tiwari","Ayush Kumar",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57201855579","Vinayak Bhushan","Bhushan","Vinayak",4,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)","0009-0008-1427-5503"
"57195110111","Srinivas Shirur","Shirur","Srinivas",4,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"57210588798","Ahmad Garba Khaleel","Khaleel","Ahmad Garba",4,"Sharda University","Greater Noida","India","Energy (all)",""
"55763331200","Kuldeep Dhanker","Dhanker","Kuldeep",4,"Sharda University","Greater Noida","India","Dentistry (all)",""
"57216647809","V. P.S. Arora","Arora","V. P.S.",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57457260700","Raheel Hassan","Hassan","Raheel",4,"Sharda University","Greater Noida","India","Energy (all)","0009-0004-3988-2407"
"55745162400","Tarana Sarwat","Sarwat","Tarana",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57330392800","Sahil Banwala","Banwala","Sahil",4,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"57210954817","Najib Hamisu Umar","Umar","Najib Hamisu",4,"Sharda University","Greater Noida","India","Engineering (all)",""
"57211600719","Arpit Trivedi","Trivedi","Arpit",4,"Sharda University","Greater Noida","India","Engineering (all)","0000-0002-6352-3306"
"56088575000","Shivangi Johari","Johari","Shivangi",4,"Sharda University","Greater Noida","India","Engineering (all)",""
"59946606500","Soumyadeep Chakraborty","Chakraborty","Soumyadeep",4,"Sharda University","Greater Noida","India","Immunology and Microbiology (all)",""
"57213128815","Harsimrut Kaur","Kaur","Harsimrut",4,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57418593100","Shekhar","Shekhar","",4,"Sharda University","Greater Noida","India","Economics, Econometrics and Finance (all)",""
"26022553700","Bijli Nanda","Nanda","Bijli",4,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"58964790500","Ranjana Pande","Pande","Ranjana",4,"Sharda University","Greater Noida","India","Engineering (all)",""
"57467441200","Ganpati Kumar Roy","Roy","Ganpati Kumar",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56736173600","Siddharth Raghav","Raghav","Siddharth",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58954921900","Ambren Chauhan","Chauhan","Ambren",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57603842100","Animesh Singh","Singh","Animesh",4,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)","0000-0002-5429-4994"
"57232008700","Beenish Zohra","Zohra","Beenish",4,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"57835670200","Chanambam Mokaju Meitei","Meitei","Chanambam Mokaju",4,"Sharda University","Greater Noida","India","Computer Science (all)","0009-0005-7825-7134"
"58938606400","Ishu Gaur","Gaur","Ishu",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"47261136500","H. G. Jagadeesh","Jagadeesh","H. G.",4,"Sharda University","Greater Noida","India","Dentistry (all)",""
"57212272225","Mahrukh Parveez Zia","Zia","Mahrukh Parveez",4,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"59325145900","Benazeer Zohra","Zohra","Benazeer",4,"Noida International University","Greater Noida","India","Medicine (all)",""
"59140651800","Bhumika Sharma","Sharma","Bhumika",4,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-3963-6036"
"58999574000","M. Surekha","Surekha","M.",4,"Sharda University","Greater Noida","India","Engineering (all)","0000-0002-7338-8267"
"57207756232","Hussain Muhammad Hassan","Hassan","Hussain Muhammad",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56336174800","Vishal Chauhan","Chauhan","Vishal",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57440046400","Shruti Goswami","Goswami","Shruti",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57211659238","Amit Kumar Attri","Attri","Amit Kumar",4,"Sharda University","Greater Noida","India","Multidisciplinary",""
"56819660800","Sonal Agrawal","Agrawal","Sonal",4,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"59661954600","Mohammad Adnan","Adnan","Mohammad",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57271626300","Rishabh Kushwaha","Kushwaha","Rishabh",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57454998400","Nzanzu Katasohire Romeo","Romeo","Nzanzu Katasohire",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59846306300","Himanshu Yadav","Yadav","Himanshu",4,"Sharda University","Greater Noida","India","Engineering (all)","0000-0001-9940-2816"
"57193758570","Priya Tomar","Tomar","Priya",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57990800300","Abdullahi Muhammad","Muhammad","Abdullahi",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57225863832","Brinder Mohan Singh","Singh","Brinder Mohan",4,"Sharda University","Greater Noida","India","",""
"57192910374","Shivika Nath","Nath","Shivika",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57222531055","Workneh Wolde","Wolde","Workneh",4,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-5051-2547"
"59661708800","Gourav Rawat","Rawat","Gourav",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59158573200","Virendra Vijaya Kumar","Kumar","Virendra Vijaya",4,"Sunder Deep Group of Institutions","Ghaziabad","India","Computer Science (all)",""
"57408405600","Akashdeep","Akashdeep","",4,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57897260300","Neha Taneja","Taneja","Neha",4,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58882902700","Rahul Kumar Mishra","Mishra","Rahul Kumar",4,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"57425301200","Muhammad Shehu Shuaibu","Shuaibu","Muhammad Shehu",4,"Sharda University","Greater Noida","India","Environmental Science (all)","0000-0001-8663-575X"
"58457687700","Vivek Kr Singh","Singh","Vivek Kr",4,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57218210782","Abha Gahlot","Gahlot","Abha",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"57573721100","Mahek Sharan","Sharan","Mahek",4,"Sharda University","Greater Noida","India","Medicine (all)",""
"59056898000","Vaishali","Vaishali","",4,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"59931426400","Anukriti Kumari","Kumari","Anukriti",4,"Sharda University","Greater Noida","India","Dentistry (all)",""
"57989018800","Sahba Hassan","Hassan","Sahba",3,"Sharda University","Greater Noida","India","Medicine (all)",""
"59344495700","Aditi Gupta","Gupta","Aditi",3,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-0307-3462"
"57214384664","Sahil Gandhi","Gandhi","Sahil",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57215416924","Jacob Adeboye Ajala","Ajala","Jacob Adeboye",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59946049300","Rajat Singhal","Singhal","Rajat",3,"Sharda University","Greater Noida","India","Engineering (all)",""
"59251606600","Refia Wiquar","Wiquar","Refia",3,"Sharda University","Greater Noida","India","Multidisciplinary",""
"58019071200","Babita","Babita","",3,"Sharda University","Greater Noida","India","Chemistry (all)",""
"59705288600","Bimala Kumari Sah","Sah","Bimala Kumari",3,"Sharda University","Greater Noida","India","Medicine (all)",""
"60020076900","Navya Sharma","Sharma","Navya",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59732493400","Rhishikesh Dave","Dave","Rhishikesh",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59914684400","Unnati Sharma","Sharma","Unnati",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60021620600","Jyoti Malik","Malik","Jyoti",3,"Sharda University","Greater Noida","India","Health Professions  (all)",""
"59491831800","Akhil Sharma","Sharma","Akhil",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60191394400","Ishaku Joshua Dibal","Dibal","Ishaku Joshua",3,"Sharda University","Greater Noida","India","Multidisciplinary",""
"60023205700","Shashank Kumar","Kumar","Shashank",3,"Sharda University","Greater Noida","India","Engineering (all)",""
"57687578700","Sarthak Ranjan","Ranjan","Sarthak",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59490686200","Sweety Kumari","Kumari","Sweety",3,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"55345532100","Qazi M. Ahmed","Ahmed","Qazi M.",3,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"58834653000","Tesfaye Mekonnen","Mekonnen","Tesfaye",3,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59579026600","Deepak Bansal","Bansal","Deepak",3,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-6085-1331"
"57214912617","Samuel Shiferaw Biresaw","Biresaw","Samuel Shiferaw",3,"Sharda University","Greater Noida","India","Materials Science (all)","0000-0001-5508-8511"
"57454858900","Sohit Kummar","Kummar","Sohit",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58823715300","Ishita Agarwal","Agarwal","Ishita",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57224740639","Nidhi Maheshwari","Maheshwari","Nidhi",3,"Sharda University","Greater Noida","India","Medicine (all)",""
"58817854100","Vaibhav Kumar","Kumar","Vaibhav",3,"Sharda University","Greater Noida","India","Mathematics (all)",""
"58769668200","Md Shadik","Shadik","Md",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57438832100","Himanshu Tiwari","Tiwari","Himanshu",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58894348300","Disha Gupta","Gupta","Disha",3,"Sharda University","Greater Noida","India","Materials Science (all)","0009-0004-8767-2789"
"57212021924","Kavita Dhar Bagati","Bagati","Kavita Dhar",3,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"57203655958","Deepa Shukla","Shukla","Deepa",3,"Amity University","Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"59615236600","Vibha Singh","Singh","Vibha",3,"Sharda University","Greater Noida","India","Engineering (all)",""
"57680421700","Ashish Jain","Jain","Ashish",3,"Sharda University","Greater Noida","India","Computer Science (all)","0009-0008-0098-0201"
"58983626800","Jyoti Prakash Bora","Bora","Jyoti Prakash",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58244516000","Zeba Rayee","Rayee","Zeba",3,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"58920437100","Nancy Tomar","Tomar","Nancy",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57202010827","Shazia Haider","Haider","Shazia",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57773096200","Neha Sharma","Sharma","Neha",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56527844200","Nitin Goel","Goel","Nitin",3,"Sharda University","Greater Noida","India","Engineering (all)",""
"57218631574","Parvez Ahmad Ganie","Ganie","Parvez Ahmad",3,"Sharda University","Greater Noida","India","Medicine (all)",""
"57223046966","Amit Attry","Attry","Amit",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58276362300","Nishant Kumar","Kumar","Nishant",3,"Sharda University","Greater Noida","India","Computer Science (all)",""
